code_commune;code_departement;nom_departement;nom_commune;code_prelevement;date_prelevement;conclusion_conformite_prelevement;conformite_limites_bact_prelevement;conformite_limites_pc_prelevement;conformite_references_bact_prelevement;conformite_references_pc_prelevement;qualite_generale
77372;77;Seine-et-Marne;POMPONNE;7700249057;2024-11-12 11:31:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77373;77;Seine-et-Marne;PONTAULT-COMBAULT;7700249942;2024-12-10 12:19:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77374;77;Seine-et-Marne;PONTCARRE;7700248843;2024-10-29 10:42:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les valeurs en chlore mesurées sont trop faibles. Il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l’ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77376;77;Seine-et-Marne;PRECY-SUR-MARNE;7700245765;2024-07-02 10:25:00+00:00;Eau d'alimentation non-conforme aux références de qualité pour le paramètre conductivité. Ce dépassement est dû à la nature de l'eau captée et n'a pas d'impact sur la santé humaine. De plus, les valeurs en chlore mesurées sont trop faibles, il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l’ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Non conforme;Conforme aux limites et non conforme aux références 
77377;77;Seine-et-Marne;PRESLES-EN-BRIE;7700249943;2024-12-10 09:33:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77378;77;Seine-et-Marne;PRINGY;7700249761;2024-12-04 08:51:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77379;77;Seine-et-Marne;PROVINS;7700249020;2024-11-05 07:59:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77380;77;Seine-et-Marne;PUISIEUX;7700249979;2024-12-11 14:11:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77381;77;Seine-et-Marne;QUIERS;7700249345;2024-11-19 10:10:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77382;77;Seine-et-Marne;QUINCY-VOISINS;7700249766;2024-12-04 11:44:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77383;77;Seine-et-Marne;RAMPILLON;7700248052;2024-09-23 10:51:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77384;77;Seine-et-Marne;REAU;7700249933;2024-12-09 09:34:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77385;77;Seine-et-Marne;REBAIS;7700248482;2024-10-10 10:31:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77386;77;Seine-et-Marne;RECLOSES;7700248389;2024-10-07 11:41:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77387;77;Seine-et-Marne;REMAUVILLE;7700240411;2023-11-24 11:03:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77388;77;Seine-et-Marne;REUIL-EN-BRIE;7700248298;2024-10-03 10:56:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77389;77;Seine-et-Marne;ROCHETTE (LA);7700249981;2024-12-11 11:07:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77390;77;Seine-et-Marne;ROISSY-EN-BRIE;7700249955;2024-12-10 11:51:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77391;77;Seine-et-Marne;ROUILLY;7700249736;2024-12-03 08:26:00+00:00;Eau d'alimentation non conforme aux références de qualité pour le paramètre turbidité. Le taux de chlore étant conforme et en l'absence de non-conformité pour le paramètre bactériologique il n'est pas demandé de recontrôle sur ce point. Toutefois, il est demandé à l'exploitant  d'investiguer sur l'origine de ce dépassement.;Conforme;Conforme;Conforme;Non conforme;Conforme aux limites et non conforme aux références 
77392;77;Seine-et-Marne;ROUVRES;7700247603;2024-09-11 10:40:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77393;77;Seine-et-Marne;ROZAY-EN-BRIE;7700248645;2024-10-15 11:51:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77394;77;Seine-et-Marne;RUBELLES;7700249770;2024-12-04 12:06:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77395;77;Seine-et-Marne;RUMONT;7700245235;2024-06-04 14:32:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77396;77;Seine-et-Marne;RUPEREUX;7700249664;2024-11-28 11:52:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77397;77;Seine-et-Marne;SAACY-SUR-MARNE;7700249292;2024-11-13 11:21:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
77398;77;Seine-et-Marne;SABLONNIERES;7700245911;2024-06-28 11:42:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
77400;77;Seine-et-Marne;SAINT-AUGUSTIN;7700246823;2024-08-09 09:18:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77401;77;Seine-et-Marne;SAINTE-AULDE;7700247620;2024-09-13 11:12:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77402;77;Seine-et-Marne;SAINT-BARTHELEMY;7700249006;2024-11-04 10:31:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77403;77;Seine-et-Marne;SAINT-BRICE;7700249660;2024-11-28 10:49:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77404;77;Seine-et-Marne;SAINTE-COLOMBE;7700248122;2024-09-26 10:32:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77405;77;Seine-et-Marne;SAINT-CYR-SUR-MORIN;7700249080;2024-11-12 12:24:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77406;77;Seine-et-Marne;SAINT-DENIS-LES-REBAIS;7700249368;2024-11-18 12:05:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77407;77;Seine-et-Marne;SAINT-FARGEAU-PONTHIERRY;7700249884;2024-12-05 08:31:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77408;77;Seine-et-Marne;SAINT-FIACRE;7700246178;2024-07-10 10:51:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77409;77;Seine-et-Marne;SAINT-GERMAIN-LAVAL;7700249763;2024-12-04 07:56:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77410;77;Seine-et-Marne;SAINT-GERMAIN-LAXIS;7700249670;2024-11-29 13:51:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77411;77;Seine-et-Marne;SAINT-GERMAIN-SOUS-DOUE;7700249719;2024-12-02 11:01:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77412;77;Seine-et-Marne;SAINT-GERMAIN-SUR-ECOLE;7700249852;2024-11-25 11:18:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
77413;77;Seine-et-Marne;SAINT-GERMAIN-SUR-MORIN;7700232191;2022-11-29 09:16:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77414;77;Seine-et-Marne;SAINT-HILLIERS;7700248191;2024-09-30 11:25:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77415;77;Seine-et-Marne;SAINT-JEAN-LES-DEUX-JUMEAUX;7700248568;2024-10-14 10:35:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77416;77;Seine-et-Marne;SAINT-JUST-EN-BRIE;7700246335;2024-07-16 12:09:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77417;77;Seine-et-Marne;SAINT-LEGER;7700248481;2024-10-10 09:07:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77418;77;Seine-et-Marne;SAINT-LOUP-DE-NAUD;7700246057;2024-07-10 11:30:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77419;77;Seine-et-Marne;SAINT-MAMMES;7700249204;2024-11-18 09:00:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
77420;77;Seine-et-Marne;SAINT-MARD;7700247689;2024-09-16 09:30:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77421;77;Seine-et-Marne;SAINT-MARS-VIEUX-MAISONS;7700244966;2024-05-31 09:36:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77423;77;Seine-et-Marne;SAINT-MARTIN-DES-CHAMPS;7700249944;2024-12-10 11:06:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77424;77;Seine-et-Marne;SAINT-MARTIN-DU-BOSCHET;7700248232;2024-10-02 12:19:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77425;77;Seine-et-Marne;SAINT-MARTIN-EN-BIERE;7700249963;2024-12-11 11:13:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77426;77;Seine-et-Marne;SAINT-MERY;7700242895;2024-03-04 09:00:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77427;77;Seine-et-Marne;SAINT-MESMES;7700244910;2024-05-31 10:42:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77428;77;Seine-et-Marne;SAINT-OUEN-EN-BRIE;7700249876;2024-12-05 08:38:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77429;77;Seine-et-Marne;SAINT-OUEN-SUR-MORIN;7700248408;2024-10-08 10:43:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les valeurs en chlore mesurées sont trop faibles. Il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l’ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77430;77;Seine-et-Marne;SAINT-PATHUS;7700249665;2024-11-29 13:03:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77431;77;Seine-et-Marne;SAINT-PIERRE-LES-NEMOURS;7700249892;2024-12-06 10:39:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77432;77;Seine-et-Marne;SAINT-REMY-DE-LA-VANNE;7700248713;2024-10-22 10:38:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77433;77;Seine-et-Marne;BEAUTHEIL-SAINTS;7700248629;2024-10-18 10:06:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77434;77;Seine-et-Marne;SAINT-SAUVEUR-LES-BRAY;7700246177;2024-07-10 11:00:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77435;77;Seine-et-Marne;SAINT-SAUVEUR-SUR-ECOLE;7700248646;2024-10-15 09:11:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77436;77;Seine-et-Marne;SAINT-SIMEON;7700249078;2024-11-12 14:07:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77437;77;Seine-et-Marne;SAINT-SOUPPLETS;7700249726;2024-12-03 11:10:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77438;77;Seine-et-Marne;SAINT-THIBAULT-DES-VIGNES;7700249925;2024-12-09 12:16:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les valeurs en chlore mesurées sont trop faibles, il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l’ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77439;77;Seine-et-Marne;SALINS;7700248593;2024-10-15 10:42:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77440;77;Seine-et-Marne;SAMMERON;7700249178;2024-11-13 11:20:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77441;77;Seine-et-Marne;SAMOIS-SUR-SEINE;7700249962;2024-12-11 14:54:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77442;77;Seine-et-Marne;SAMOREAU;7700248425;2024-10-09 11:19:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77443;77;Seine-et-Marne;SANCY;7700249718;2024-12-02 09:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77444;77;Seine-et-Marne;SANCY-LES-PROVINS;7700247709;2024-09-17 16:14:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les taux de chlore mesurés sont trop faibles. Il est recommandé d'avoir environ 0,10 mg/l dans le réseau de distibution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77445;77;Seine-et-Marne;SAVIGNY-LE-TEMPLE;7700249865;2024-12-05 07:17:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77446;77;Seine-et-Marne;SAVINS;7700249285;2024-11-20 13:06:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77447;77;Seine-et-Marne;SEINE-PORT;7700248596;2024-10-15 07:53:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77448;77;Seine-et-Marne;SEPT-SORTS;7700248200;2024-09-30 09:18:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77449;77;Seine-et-Marne;SERRIS;7700249972;2024-12-11 10:09:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77450;77;Seine-et-Marne;SERVON;7700249751;2024-12-04 10:23:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77451;77;Seine-et-Marne;SIGNY-SIGNETS;7700249716;2024-12-02 11:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77452;77;Seine-et-Marne;SIGY;7700248317;2024-10-04 11:49:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77453;77;Seine-et-Marne;SIVRY-COURTRY;7700248949;2024-10-28 09:36:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77454;77;Seine-et-Marne;SOGNOLLES-EN-MONTOIS;7700243668;2024-04-08 11:39:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77455;77;Seine-et-Marne;SOIGNOLLES-EN-BRIE;7700249103;2024-11-07 09:08:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77456;77;Seine-et-Marne;SOISY-BOUY;7700247363;2024-09-04 12:32:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77457;77;Seine-et-Marne;SOLERS;7700249986;2024-12-11 08:38:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77458;77;Seine-et-Marne;SOUPPES-SUR-LOING;7700249332;2024-11-19 08:50:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77459;77;Seine-et-Marne;SOURDUN;7700248866;2024-10-28 11:17:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77460;77;Seine-et-Marne;TANCROU;7700245659;2024-06-24 10:04:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77461;77;Seine-et-Marne;THENISY;7700246793;2024-08-08 15:15:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77462;77;Seine-et-Marne;THIEUX;7700249725;2024-12-03 12:02:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77463;77;Seine-et-Marne;THOMERY;7700249777;2024-12-02 10:48:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77464;77;Seine-et-Marne;THORIGNY-SUR-MARNE;7700249974;2024-12-11 10:38:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77465;77;Seine-et-Marne;THOURY-FEROTTES;7700245573;2024-06-25 08:53:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77466;77;Seine-et-Marne;TIGEAUX;7700244492;2024-05-16 12:10:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77467;77;Seine-et-Marne;TOMBE (LA);7700245483;2024-06-21 11:05:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77468;77;Seine-et-Marne;TORCY;7700249919;2024-12-09 11:21:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77469;77;Seine-et-Marne;TOUQUIN;7700249909;2024-12-06 12:09:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77470;77;Seine-et-Marne;TOURNAN-EN-BRIE;7700249314;2024-11-18 11:05:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77471;77;Seine-et-Marne;TOUSSON;7700248781;2024-10-14 10:35:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77472;77;Seine-et-Marne;TRETOIRE (LA);7700240017;2023-11-09 09:22:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77473;77;Seine-et-Marne;TREUZY-LEVELAY;7700245953;2024-07-02 10:20:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77474;77;Seine-et-Marne;TRILBARDOU;7700230621;2022-09-22 10:44:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77475;77;Seine-et-Marne;TRILPORT;7700249346;2024-11-19 09:26:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77476;77;Seine-et-Marne;TROCY-EN-MULTIEN;7700248125;2024-09-26 10:36:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77477;77;Seine-et-Marne;URY;7700249858;2024-11-29 10:45:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77478;77;Seine-et-Marne;USSY-SUR-MARNE;7700248838;2024-10-29 10:08:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
